"region","npp"
"Yautepec Valley",1509.03987941438
"Yautepec Valley",1324.21068240155
"Yautepec Valley",1197.23014827202
"Yautepec Valley",1160.95891067951
"Yautepec Valley",1165.83692294487
"Yautepec Valley",1198.42679012451
"Yautepec Valley",1263.03334763221
"Yautepec Valley",1288.22252679273
"Yautepec Valley",1237.47350420211
"Yautepec Valley",1181.60128176805
"Yautepec Valley",1171.91624709853
"Yautepec Valley",1222.1935219647
"Yautepec Valley",1330.8737454082
"Yautepec Valley",1492.11457487102
"Yautepec Valley",1606.67595905497
"Yautepec Valley",1546.18913920157
"Yautepec Valley",1723.59914066831
"Yautepec Valley",1602.9703715604
"Yautepec Valley",1418.27458079992
"Yautepec Valley",1242.14856334811
"Yautepec Valley",1160.95891067951
"Yautepec Valley",1160.95891067951
"Yautepec Valley",1169.48693917124
"Yautepec Valley",1190.03358715179
"Yautepec Valley",1240.98096239356
"Yautepec Valley",1271.08803503783
"Yautepec Valley",1233.9590521904
"Yautepec Valley",1184.01451252597
"Yautepec Valley",1164.61863423461
"Yautepec Valley",1210.3496086745
"Yautepec Valley",1327.54553210915
"Yautepec Valley",1496.11420470052
"Yautepec Valley",1622.31536595391
"Yautepec Valley",1585.23379871707
"Yautepec Valley",1701.37204398908
"Yautepec Valley",1548.11851863322
"Yautepec Valley",1336.40605585649
"Yautepec Valley",1187.62835503489
"Yautepec Valley",1151.16393198197
"Yautepec Valley",1181.60128176805
"Yautepec Valley",1212.72468699312
"Yautepec Valley",1222.1935219647
"Yautepec Valley",1258.41383220266
"Yautepec Valley",1335.30106266044
"Yautepec Valley",1330.8737454082
"Yautepec Valley",1247.97495295931
"Yautepec Valley",1191.23500593474
"Yautepec Valley",1213.91104388688
"Yautepec Valley",1331.98167736713
"Yautepec Valley",1501.0988264902
"Yautepec Valley",1625.05698218859
"Yautepec Valley",1610.37171756782
"Yautepec Valley",1693.58820838823
"Yautepec Valley",1510.029548328
"Yautepec Valley",1281.38920239563
"Yautepec Valley",1160.95891067951
"Yautepec Valley",1164.61863423461
"Yautepec Valley",1251.46151308622
"Yautepec Valley",1350.70439835374
"Yautepec Valley",1349.60890240984
"Yautepec Valley",1305.18720607965
"Yautepec Valley",1386.45069688544
"Yautepec Valley",1460.75461180324
"Yautepec Valley",1400.31891313698
"Yautepec Valley",1295.02868138363
"Yautepec Valley",1257.25703497307
"Yautepec Valley",1328.65567326818
"Yautepec Valley",1486.09517665785
"Yautepec Valley",1610.37171756782
"Yautepec Valley",1605.75048466829
"Yautepec Valley",1679.63490078568
"Yautepec Valley",1473.98419695845
"Yautepec Valley",1245.64671809106
"Yautepec Valley",1152.39115164911
"Yautepec Valley",1192.43562724041
"Yautepec Valley",1330.8737454082
"Yautepec Valley",1496.11420470052
"Yautepec Valley",1509.03987941438
"Yautepec Valley",1383.23330321344
"Yautepec Valley",1383.23330321344
"Yautepec Valley",1516.93886130501
"Yautepec Valley",1557.72707595609
"Yautepec Valley",1481.06065997102
"Yautepec Valley",1371.38120809959
"Yautepec Valley",1339.71663656013
"Yautepec Valley",1451.52854132199
"Yautepec Valley",1560.59722400425
"Yautepec Valley",1550.04533754954
"Yautepec Valley",1652.1748563703
"Yautepec Valley",1432.91016868917
"Yautepec Valley",1212.72468699312
"Yautepec Valley",1147.47737994769
"Yautepec Valley",1200.81769143737
"Yautepec Valley",1334.19533550525
"Yautepec Valley",1500.10322560808
"Yautepec Valley",1540.38560376583
"Yautepec Valley",1404.56202875179
"Yautepec Valley",1338.61384231963
"Yautepec Valley",1472.97058598363
"Yautepec Valley",1609.44869797969
"Yautepec Valley",1627.79314255956
"Yautepec Valley",1512.99461528058
"Yautepec Valley",1387.52173799771
"Yautepec Valley",1391.79879781184
"Yautepec Valley",1445.34712582703
"Yautepec Valley",1422.47006943804
"Yautepec Valley",1634.15636045869
"Yautepec Valley",1406.67936415572
"Yautepec Valley",1196.03271158549
"Yautepec Valley",1143.78347698266
"Yautepec Valley",1193.63545159816
"Yautepec Valley",1280.24766587784
"Yautepec Valley",1384.306479966
"Yautepec Valley",1416.17265407279
"Yautepec Valley",1337.5103155806
"Yautepec Valley",1284.8092675886
"Yautepec Valley",1380.0094941056
"Yautepec Valley",1565.3681171557
"Yautepec Valley",1676.12334980677
"Yautepec Valley",1628.70398547959
"Yautepec Valley",1476.00940091183
"Yautepec Valley",1356.1709802041
"Yautepec Valley",1325.32303716578
"Yautepec Valley",1296.16040656485
"Yautepec Valley",1614.05767317009
"Yautepec Valley",1399.25637217074
"Yautepec Valley",1196.03271158549
"Yautepec Valley",1146.24689645267
"Yautepec Valley",1188.83137036185
"Yautepec Valley",1238.64343333586
"Yautepec Valley",1283.67000274821
"Yautepec Valley",1292.76297537669
"Yautepec Valley",1274.5285997319
"Yautepec Valley",1268.79051473253
"Yautepec Valley",1567.27204380901
"Yautepec Valley",1392.86628896381
"Yautepec Valley",1200.81769143737
"Yautepec Valley",1153.61755671288
"Yautepec Valley",1197.23014827202
"Yautepec Valley",1235.13131414571
"Yautepec Valley",1243.31538927297
"Yautepec Valley",1235.13131414571
"Yautepec Valley",1252.62215726502
"Yautepec Valley",1293.89620448734
"Yautepec Valley",1486.09517665785
"Yautepec Valley",1378.93346320696
"Yautepec Valley",1209.16088620248
"Yautepec Valley",1152.39115164911
"Yautepec Valley",1192.43562724041
"Yautepec Valley",1223.37359363896
"Yautepec Valley",1212.72468699312
"Yautepec Valley",1194.83447953697
"Yautepec Valley",1224.55288200571
"Yautepec Valley",1304.06147668368
"Yautepec Valley",1390.73059761036
"Yautepec Valley",1373.54257838771
"Yautepec Valley",1244.48144068259
"Yautepec Valley",1158.51504174309
"Yautepec Valley",1171.91624709853
"Yautepec Valley",1203.20541974064
"Yautepec Valley",1212.72468699312
"Yautepec Valley",1215.09661330114
"Yautepec Valley",1221.01266646264
"Yautepec Valley",1281.38920239563
"Yautepec Valley",1302.93499955518
"Yautepec Valley",1349.60890240984
"Yautepec Valley",1284.8092675886
"Yautepec Valley",1184.01451252597
"Yautepec Valley",1167.05440297993
"Yautepec Valley",1221.01266646264
"Yautepec Valley",1323.09758878848
"Yautepec Valley",1387.52173799771
"Yautepec Valley",1334.19533550525
"Yautepec Valley",1287.08552910906
"Yautepec Valley",1222.1935219647
"Yautepec Valley",1235.13131414571
"Yautepec Valley",1288.22252679273
"Yautepec Valley",1277.96231764276
"Yautepec Valley",1196.03271158549
"Yautepec Valley",1164.61863423461
"Yautepec Valley",1233.9590521904
"Yautepec Valley",1400.31891313698
"Yautepec Valley",1537.47515404301
"Yautepec Valley",1501.0988264902
"Yautepec Valley",1387.52173799771
"Yautepec Valley",1228.08605245867
"Yautepec Valley",1203.20541974064
"Yautepec Valley",1222.1935219647
"Yautepec Valley",1226.90911089614
"Yautepec Valley",1173.12969180223
"Yautepec Valley",1146.24689645267
"Yautepec Valley",1194.83447953697
"Yautepec Valley",1343.02062915094
"Yautepec Valley",1520.8726453117
"Yautepec Valley",1571.07232025949
"Yautepec Valley",1494.11571766268
"Yautepec Valley",1225.73138758491
"Yautepec Valley",1182.8082977433
"Yautepec Valley",1171.91624709853
"Yautepec Valley",1167.05440297993
"Yautepec Valley",1141.31678391842
"Yautepec Valley",1121.46486676931
"Yautepec Valley",1137.61059681516
"Yautepec Valley",1221.01266646264
"Yautepec Valley",1365.9652081253
"Yautepec Valley",1455.63582462949
"Yautepec Valley",1445.34712582703
"Yautepec Valley",1198.42679012451
"Yautepec Valley",1158.51504174309
"Yautepec Valley",1141.31678391842
"Yautepec Valley",1135.13570072045
"Yautepec Valley",1121.46486676931
"Yautepec Valley",1103.92058468917
"Yautepec Valley",1105.17916352652
"Yautepec Valley",1137.61059681516
"Yautepec Valley",1216.2813957586
"Yautepec Valley",1308.55991283395
"Yautepec Valley",1351.79916712978
"Yautepec Valley",1162.17962863961
"Yautepec Valley",1145.01559564528
"Yautepec Valley",1158.51504174309
"Yautepec Valley",1170.70199639999
"Yautepec Valley",1148.70704667287
"Yautepec Valley",1110.20513022984
"Yautepec Valley",1093.82181224212
"Yautepec Valley",1118.96851490162
"Yautepec Valley",1194.83447953697
"Yautepec Valley",1339.71663656013
"Yautepec Valley",1437.06683678236
"Yautepec Valley",1146.24689645267
"Yautepec Valley",1188.83137036185
"Yautepec Valley",1295.02868138363
"Yautepec Valley",1362.70696668882
"Yautepec Valley",1302.93499955518
"Yautepec Valley",1181.60128176805
"Yautepec Valley",1111.45953751406
"Yautepec Valley",1136.37355960054
"Yautepec Valley",1250.30009798377
"Yautepec Valley",1439.14103445102
"Yautepec Valley",1556.76908871795
"Yautepec Valley",1148.70704667287
"Yautepec Valley",1264.18631066329
"Yautepec Valley",1454.61002628969
"Yautepec Valley",1572.0208133043
"Yautepec Valley",1529.68555119293
"Yautepec Valley",1349.60890240984
"Yautepec Valley",1185.21992664788
"Yautepec Valley",1176.76519529253
"Yautepec Valley",1305.18720607965
"Yautepec Valley",1464.83742318065
"Yautepec Valley",1542.32268517728
"Yautepec Valley",1160.95891067951
"Yautepec Valley",1300.6798001136
"Yautepec Valley",1513.98165912122
"Yautepec Valley",1661.98350642309
"Yautepec Valley",1670.83850481137
"Yautepec Valley",1536.50371506324
"Yautepec Valley",1331.98167736713
"Yautepec Valley",1247.97495295931
"Yautepec Valley",1343.02062915094
"Yautepec Valley",1457.68537904904
"Yautepec Valley",1478.03191717938
