"region","npp"
"Basin of Mexico",935.722495021678
"Basin of Mexico",913.674700299571
"Basin of Mexico",850.394603747091
"Basin of Mexico",802.77260913466
"Basin of Mexico",791.069882310248
"Basin of Mexico",792.536125061928
"Basin of Mexico",808.600701951428
"Basin of Mexico",844.677663078203
"Basin of Mexico",915.059560474112
"Basin of Mexico",1000.47772671888
"Basin of Mexico",1032.08956156713
"Basin of Mexico",1024.23376803045
"Basin of Mexico",983.143142023621
"Basin of Mexico",949.383891624258
"Basin of Mexico",995.159936661972
"Basin of Mexico",1067.05588523391
"Basin of Mexico",1121.46486676931
"Basin of Mexico",1187.62835503489
"Basin of Mexico",1181.60128176805
"Basin of Mexico",1127.69126187661
"Basin of Mexico",1069.62113131792
"Basin of Mexico",1068.33893410675
"Basin of Mexico",1118.96851490162
"Basin of Mexico",1125.20318415444
"Basin of Mexico",1095.08709443862
"Basin of Mexico",1069.62113131792
"Basin of Mexico",1050.29849077206
"Basin of Mexico",1030.78243511806
"Basin of Mexico",1024.23376803045
"Basin of Mexico",1016.34661458486
"Basin of Mexico",995.159936661972
"Basin of Mexico",971.054320017092
"Basin of Mexico",943.930215965141
"Basin of Mexico",917.826523707568
"Basin of Mexico",901.169491962127
"Basin of Mexico",894.189794789217
"Basin of Mexico",885.783512736694
"Basin of Mexico",870.284742909153
"Basin of Mexico",856.096380368332
"Basin of Mexico",846.108322078567
"Basin of Mexico",837.510101350798
"Basin of Mexico",824.548370639816
"Basin of Mexico",814.413335892149
"Basin of Mexico",796.929016328497
"Basin of Mexico",789.602665650078
"Basin of Mexico",807.14512962099
"Basin of Mexico",871.69840445229
"Basin of Mexico",926.105400364449
"Basin of Mexico",903.954888963835
"Basin of Mexico",834.636407054713
"Basin of Mexico",794.001394551581
"Basin of Mexico",785.195165747587
"Basin of Mexico",801.313165665516
"Basin of Mexico",837.510101350798
"Basin of Mexico",870.284742909153
"Basin of Mexico",913.674700299571
"Basin of Mexico",960.24788408191
"Basin of Mexico",971.054320017092
"Basin of Mexico",952.105302399473
"Basin of Mexico",923.349438782673
"Basin of Mexico",916.44350140672
"Basin of Mexico",952.105302399473
"Basin of Mexico",999.149603041157
"Basin of Mexico",1055.47002714013
"Basin of Mexico",1117.71909523409
"Basin of Mexico",1141.31678391842
"Basin of Mexico",1157.29188968926
"Basin of Mexico",1176.76519529253
"Basin of Mexico",1145.01559564528
"Basin of Mexico",1082.39638622173
"Basin of Mexico",1009.74994092628
"Basin of Mexico",1032.08956156713
"Basin of Mexico",1106.43690694492
"Basin of Mexico",1133.89701962912
"Basin of Mexico",1121.46486676931
"Basin of Mexico",1096.3515367666
"Basin of Mexico",1063.20162298659
"Basin of Mexico",1034.70121210959
"Basin of Mexico",1018.97915788505
"Basin of Mexico",1008.42797604328
"Basin of Mexico",989.828003781317
"Basin of Mexico",964.307026049175
"Basin of Mexico",931.606355918306
"Basin of Mexico",912.288920272516
"Basin of Mexico",905.346200950865
"Basin of Mexico",915.059560474112
"Basin of Mexico",915.059560474112
"Basin of Mexico",894.189794789217
"Basin of Mexico",864.620700667895
"Basin of Mexico",848.966791782867
"Basin of Mexico",843.246053804807
"Basin of Mexico",840.379981913738
"Basin of Mexico",824.548370639816
"Basin of Mexico",804.231083855002
"Basin of Mexico",792.536125061928
"Basin of Mexico",799.852752804106
"Basin of Mexico",831.75889395748
"Basin of Mexico",863.202337968835
"Basin of Mexico",850.394603747091
"Basin of Mexico",811.508948715973
"Basin of Mexico",785.195165747587
"Basin of Mexico",783.724046980263
"Basin of Mexico",808.600701951428
"Basin of Mexico",847.53803143667
"Basin of Mexico",867.454602250272
"Basin of Mexico",884.37920681118
"Basin of Mexico",905.346200950865
"Basin of Mexico",903.954888963835
"Basin of Mexico",898.380393495972
"Basin of Mexico",895.58758864656
"Basin of Mexico",917.826523707568
"Basin of Mexico",948.021830374005
"Basin of Mexico",971.054320017092
"Basin of Mexico",996.490708598851
"Basin of Mexico",1030.78243511806
"Basin of Mexico",1045.11320054637
"Basin of Mexico",1250.30009798377
"Basin of Mexico",1274.5285997319
"Basin of Mexico",898.380393495972
"Basin of Mexico",952.105302399473
"Basin of Mexico",1078.57271270864
"Basin of Mexico",1170.70199639999
"Basin of Mexico",1169.48693917124
"Basin of Mexico",1135.13570072045
"Basin of Mexico",1064.48723024009
"Basin of Mexico",984.481890463648
"Basin of Mexico",988.492806339335
"Basin of Mexico",1063.20162298659
"Basin of Mexico",1112.71311214832
"Basin of Mexico",1112.71311214832
"Basin of Mexico",1090.02092086114
"Basin of Mexico",1052.88597590592
"Basin of Mexico",1021.60820748806
"Basin of Mexico",1003.13132991529
"Basin of Mexico",992.495740423101
"Basin of Mexico",973.746971563756
